src_id,relation,dst_id,layer,sponsor_bioguide
document:15,SHARES_SPONSOR,document:164,1,D000191
document:15,SHARES_SPONSOR,document:56,1,D000191
document:15,SHARES_SPONSOR,document:165,1,D000191
document:7,SHARES_SPONSOR,document:16,1,D000191
document:7,SHARES_SPONSOR,document:227,1,D000191
document:7,SHARES_SPONSOR,document:12,1,D000191
document:7,SHARES_SPONSOR,document:9,1,D000191
document:7,SHARES_SPONSOR,document:238,1,D000191
document:7,SHARES_SPONSOR,document:231,1,D000191
document:7,SHARES_SPONSOR,document:235,1,D000191
document:7,SHARES_SPONSOR,document:8,1,D000191
document:7,SHARES_SPONSOR,document:223,1,D000191
document:7,SHARES_SPONSOR,document:226,1,D000191
document:7,SHARES_SPONSOR,document:228,1,D000191
document:7,SHARES_SPONSOR,document:230,1,D000191
document:7,SHARES_SPONSOR,document:239,1,D000191
document:7,SHARES_SPONSOR,document:232,1,D000191
document:7,SHARES_SPONSOR,document:236,1,D000191
document:7,SHARES_SPONSOR,document:229,1,D000191
document:7,SHARES_SPONSOR,document:17,1,D000191
document:7,SHARES_SPONSOR,document:234,1,D000191
document:7,SHARES_SPONSOR,document:224,1,D000191
document:7,SHARES_SPONSOR,document:237,1,D000191
document:7,SHARES_SPONSOR,document:14,1,D000191
document:7,SHARES_SPONSOR,document:13,1,D000191
document:7,SHARES_SPONSOR,document:225,1,D000191
document:7,SHARES_SPONSOR,document:5,1,D000191
document:7,SHARES_SPONSOR,document:1161,1,D000191
document:7,SHARES_SPONSOR,document:10,1,D000191
document:7,SHARES_SPONSOR,document:233,1,D000191
document:7,SHARES_SPONSOR,document:163,1,D000191
document:7,SHARES_SPONSOR,document:57,1,D000191
document:7,SHARES_SPONSOR,document:162,1,D000191
document:7,SHARES_SPONSOR,document:58,1,D000191
document:7,SHARES_SPONSOR,document:164,1,D000191
document:7,SHARES_SPONSOR,document:56,1,D000191
document:7,SHARES_SPONSOR,document:165,1,D000191
document:16,SHARES_SPONSOR,document:227,1,D000191
document:16,SHARES_SPONSOR,document:12,1,D000191
document:16,SHARES_SPONSOR,document:9,1,D000191
document:16,SHARES_SPONSOR,document:238,1,D000191
document:16,SHARES_SPONSOR,document:231,1,D000191
document:16,SHARES_SPONSOR,document:235,1,D000191
document:16,SHARES_SPONSOR,document:8,1,D000191
document:16,SHARES_SPONSOR,document:223,1,D000191
document:16,SHARES_SPONSOR,document:226,1,D000191
document:16,SHARES_SPONSOR,document:228,1,D000191
document:16,SHARES_SPONSOR,document:230,1,D000191
document:16,SHARES_SPONSOR,document:239,1,D000191
document:16,SHARES_SPONSOR,document:232,1,D000191
document:16,SHARES_SPONSOR,document:236,1,D000191
document:16,SHARES_SPONSOR,document:229,1,D000191
document:16,SHARES_SPONSOR,document:17,1,D000191
document:16,SHARES_SPONSOR,document:234,1,D000191
document:16,SHARES_SPONSOR,document:224,1,D000191
document:16,SHARES_SPONSOR,document:237,1,D000191
document:16,SHARES_SPONSOR,document:14,1,D000191
document:16,SHARES_SPONSOR,document:13,1,D000191
document:16,SHARES_SPONSOR,document:225,1,D000191
document:16,SHARES_SPONSOR,document:5,1,D000191
document:16,SHARES_SPONSOR,document:1161,1,D000191
document:16,SHARES_SPONSOR,document:10,1,D000191
document:16,SHARES_SPONSOR,document:233,1,D000191
document:16,SHARES_SPONSOR,document:163,1,D000191
document:16,SHARES_SPONSOR,document:57,1,D000191
document:16,SHARES_SPONSOR,document:162,1,D000191
document:16,SHARES_SPONSOR,document:58,1,D000191
document:16,SHARES_SPONSOR,document:164,1,D000191
document:16,SHARES_SPONSOR,document:56,1,D000191
document:16,SHARES_SPONSOR,document:165,1,D000191
document:227,SHARES_SPONSOR,document:12,1,D000191
document:227,SHARES_SPONSOR,document:9,1,D000191
document:227,SHARES_SPONSOR,document:238,1,D000191
document:227,SHARES_SPONSOR,document:231,1,D000191
document:227,SHARES_SPONSOR,document:235,1,D000191
document:227,SHARES_SPONSOR,document:8,1,D000191
document:227,SHARES_SPONSOR,document:223,1,D000191
document:227,SHARES_SPONSOR,document:226,1,D000191
document:227,SHARES_SPONSOR,document:228,1,D000191
document:227,SHARES_SPONSOR,document:230,1,D000191
document:227,SHARES_SPONSOR,document:239,1,D000191
document:227,SHARES_SPONSOR,document:232,1,D000191
document:227,SHARES_SPONSOR,document:236,1,D000191
document:227,SHARES_SPONSOR,document:229,1,D000191
document:227,SHARES_SPONSOR,document:17,1,D000191
document:227,SHARES_SPONSOR,document:234,1,D000191
document:227,SHARES_SPONSOR,document:224,1,D000191
document:227,SHARES_SPONSOR,document:237,1,D000191
document:227,SHARES_SPONSOR,document:14,1,D000191
document:227,SHARES_SPONSOR,document:13,1,D000191
document:227,SHARES_SPONSOR,document:225,1,D000191
document:227,SHARES_SPONSOR,document:5,1,D000191
document:227,SHARES_SPONSOR,document:1161,1,D000191
document:227,SHARES_SPONSOR,document:10,1,D000191
document:227,SHARES_SPONSOR,document:233,1,D000191
document:227,SHARES_SPONSOR,document:163,1,D000191
document:227,SHARES_SPONSOR,document:57,1,D000191
document:227,SHARES_SPONSOR,document:162,1,D000191
document:227,SHARES_SPONSOR,document:58,1,D000191
document:227,SHARES_SPONSOR,document:164,1,D000191
document:227,SHARES_SPONSOR,document:56,1,D000191
document:227,SHARES_SPONSOR,document:165,1,D000191
document:12,SHARES_SPONSOR,document:9,1,D000191
document:12,SHARES_SPONSOR,document:238,1,D000191
document:12,SHARES_SPONSOR,document:231,1,D000191
document:12,SHARES_SPONSOR,document:235,1,D000191
document:12,SHARES_SPONSOR,document:8,1,D000191
document:12,SHARES_SPONSOR,document:223,1,D000191
document:12,SHARES_SPONSOR,document:226,1,D000191
document:12,SHARES_SPONSOR,document:228,1,D000191
document:12,SHARES_SPONSOR,document:230,1,D000191
document:12,SHARES_SPONSOR,document:239,1,D000191
document:12,SHARES_SPONSOR,document:232,1,D000191
document:12,SHARES_SPONSOR,document:236,1,D000191
document:12,SHARES_SPONSOR,document:229,1,D000191
document:12,SHARES_SPONSOR,document:17,1,D000191
document:12,SHARES_SPONSOR,document:234,1,D000191
document:12,SHARES_SPONSOR,document:224,1,D000191
document:12,SHARES_SPONSOR,document:237,1,D000191
document:12,SHARES_SPONSOR,document:14,1,D000191
document:12,SHARES_SPONSOR,document:13,1,D000191
document:12,SHARES_SPONSOR,document:225,1,D000191
document:12,SHARES_SPONSOR,document:5,1,D000191
document:12,SHARES_SPONSOR,document:1161,1,D000191
document:12,SHARES_SPONSOR,document:10,1,D000191
document:12,SHARES_SPONSOR,document:233,1,D000191
document:12,SHARES_SPONSOR,document:163,1,D000191
document:12,SHARES_SPONSOR,document:57,1,D000191
document:12,SHARES_SPONSOR,document:162,1,D000191
document:12,SHARES_SPONSOR,document:58,1,D000191
document:12,SHARES_SPONSOR,document:164,1,D000191
document:12,SHARES_SPONSOR,document:56,1,D000191
document:12,SHARES_SPONSOR,document:165,1,D000191
document:9,SHARES_SPONSOR,document:238,1,D000191
document:9,SHARES_SPONSOR,document:231,1,D000191
document:9,SHARES_SPONSOR,document:235,1,D000191
document:9,SHARES_SPONSOR,document:8,1,D000191
document:9,SHARES_SPONSOR,document:223,1,D000191
document:9,SHARES_SPONSOR,document:226,1,D000191
document:9,SHARES_SPONSOR,document:228,1,D000191
document:9,SHARES_SPONSOR,document:230,1,D000191
document:9,SHARES_SPONSOR,document:239,1,D000191
document:9,SHARES_SPONSOR,document:232,1,D000191
document:9,SHARES_SPONSOR,document:236,1,D000191
document:9,SHARES_SPONSOR,document:229,1,D000191
document:9,SHARES_SPONSOR,document:17,1,D000191
document:9,SHARES_SPONSOR,document:234,1,D000191
document:9,SHARES_SPONSOR,document:224,1,D000191
document:9,SHARES_SPONSOR,document:237,1,D000191
document:9,SHARES_SPONSOR,document:14,1,D000191
document:9,SHARES_SPONSOR,document:13,1,D000191
document:9,SHARES_SPONSOR,document:225,1,D000191
document:9,SHARES_SPONSOR,document:5,1,D000191
document:9,SHARES_SPONSOR,document:1161,1,D000191
document:9,SHARES_SPONSOR,document:10,1,D000191
document:9,SHARES_SPONSOR,document:233,1,D000191
document:9,SHARES_SPONSOR,document:163,1,D000191
document:9,SHARES_SPONSOR,document:57,1,D000191
document:9,SHARES_SPONSOR,document:162,1,D000191
document:9,SHARES_SPONSOR,document:58,1,D000191
document:9,SHARES_SPONSOR,document:164,1,D000191
document:9,SHARES_SPONSOR,document:56,1,D000191
document:9,SHARES_SPONSOR,document:165,1,D000191
document:238,SHARES_SPONSOR,document:231,1,D000191
document:238,SHARES_SPONSOR,document:235,1,D000191
document:238,SHARES_SPONSOR,document:8,1,D000191
document:238,SHARES_SPONSOR,document:223,1,D000191
document:238,SHARES_SPONSOR,document:226,1,D000191
document:238,SHARES_SPONSOR,document:228,1,D000191
document:238,SHARES_SPONSOR,document:230,1,D000191
document:238,SHARES_SPONSOR,document:239,1,D000191
document:238,SHARES_SPONSOR,document:232,1,D000191
document:238,SHARES_SPONSOR,document:236,1,D000191
document:238,SHARES_SPONSOR,document:229,1,D000191
document:238,SHARES_SPONSOR,document:17,1,D000191
document:238,SHARES_SPONSOR,document:234,1,D000191
document:238,SHARES_SPONSOR,document:224,1,D000191
document:238,SHARES_SPONSOR,document:237,1,D000191
document:238,SHARES_SPONSOR,document:14,1,D000191
document:238,SHARES_SPONSOR,document:13,1,D000191
document:238,SHARES_SPONSOR,document:225,1,D000191
document:238,SHARES_SPONSOR,document:5,1,D000191
document:238,SHARES_SPONSOR,document:1161,1,D000191
document:238,SHARES_SPONSOR,document:10,1,D000191
document:238,SHARES_SPONSOR,document:233,1,D000191
document:238,SHARES_SPONSOR,document:163,1,D000191
document:238,SHARES_SPONSOR,document:57,1,D000191
document:238,SHARES_SPONSOR,document:162,1,D000191
document:238,SHARES_SPONSOR,document:58,1,D000191
document:238,SHARES_SPONSOR,document:164,1,D000191
document:238,SHARES_SPONSOR,document:56,1,D000191
document:238,SHARES_SPONSOR,document:165,1,D000191
document:231,SHARES_SPONSOR,document:235,1,D000191
document:231,SHARES_SPONSOR,document:8,1,D000191
document:231,SHARES_SPONSOR,document:223,1,D000191
document:231,SHARES_SPONSOR,document:226,1,D000191
document:231,SHARES_SPONSOR,document:228,1,D000191
document:231,SHARES_SPONSOR,document:230,1,D000191
document:231,SHARES_SPONSOR,document:239,1,D000191
document:231,SHARES_SPONSOR,document:232,1,D000191
document:231,SHARES_SPONSOR,document:236,1,D000191
document:231,SHARES_SPONSOR,document:229,1,D000191
document:231,SHARES_SPONSOR,document:17,1,D000191
document:231,SHARES_SPONSOR,document:234,1,D000191
document:231,SHARES_SPONSOR,document:224,1,D000191
document:231,SHARES_SPONSOR,document:237,1,D000191
document:231,SHARES_SPONSOR,document:14,1,D000191
document:231,SHARES_SPONSOR,document:13,1,D000191
document:231,SHARES_SPONSOR,document:225,1,D000191
document:231,SHARES_SPONSOR,document:5,1,D000191
document:231,SHARES_SPONSOR,document:1161,1,D000191
document:231,SHARES_SPONSOR,document:10,1,D000191
document:231,SHARES_SPONSOR,document:233,1,D000191
document:231,SHARES_SPONSOR,document:163,1,D000191
document:231,SHARES_SPONSOR,document:57,1,D000191
document:231,SHARES_SPONSOR,document:162,1,D000191
document:231,SHARES_SPONSOR,document:58,1,D000191
document:231,SHARES_SPONSOR,document:164,1,D000191
document:231,SHARES_SPONSOR,document:56,1,D000191
document:231,SHARES_SPONSOR,document:165,1,D000191
document:235,SHARES_SPONSOR,document:8,1,D000191
document:235,SHARES_SPONSOR,document:223,1,D000191
document:235,SHARES_SPONSOR,document:226,1,D000191
document:235,SHARES_SPONSOR,document:228,1,D000191
document:235,SHARES_SPONSOR,document:230,1,D000191
document:235,SHARES_SPONSOR,document:239,1,D000191
document:235,SHARES_SPONSOR,document:232,1,D000191
document:235,SHARES_SPONSOR,document:236,1,D000191
document:235,SHARES_SPONSOR,document:229,1,D000191
document:235,SHARES_SPONSOR,document:17,1,D000191
document:235,SHARES_SPONSOR,document:234,1,D000191
document:235,SHARES_SPONSOR,document:224,1,D000191
document:235,SHARES_SPONSOR,document:237,1,D000191
document:235,SHARES_SPONSOR,document:14,1,D000191
document:235,SHARES_SPONSOR,document:13,1,D000191
document:235,SHARES_SPONSOR,document:225,1,D000191
document:235,SHARES_SPONSOR,document:5,1,D000191
document:235,SHARES_SPONSOR,document:1161,1,D000191
document:235,SHARES_SPONSOR,document:10,1,D000191
document:235,SHARES_SPONSOR,document:233,1,D000191
document:235,SHARES_SPONSOR,document:163,1,D000191
document:235,SHARES_SPONSOR,document:57,1,D000191
document:235,SHARES_SPONSOR,document:162,1,D000191
document:235,SHARES_SPONSOR,document:58,1,D000191
document:235,SHARES_SPONSOR,document:164,1,D000191
document:235,SHARES_SPONSOR,document:56,1,D000191
document:235,SHARES_SPONSOR,document:165,1,D000191
document:8,SHARES_SPONSOR,document:223,1,D000191
document:8,SHARES_SPONSOR,document:226,1,D000191
document:8,SHARES_SPONSOR,document:228,1,D000191
document:8,SHARES_SPONSOR,document:230,1,D000191
document:8,SHARES_SPONSOR,document:239,1,D000191
document:8,SHARES_SPONSOR,document:232,1,D000191
document:8,SHARES_SPONSOR,document:236,1,D000191
document:8,SHARES_SPONSOR,document:229,1,D000191
document:8,SHARES_SPONSOR,document:17,1,D000191
document:8,SHARES_SPONSOR,document:234,1,D000191
document:8,SHARES_SPONSOR,document:224,1,D000191
document:8,SHARES_SPONSOR,document:237,1,D000191
document:8,SHARES_SPONSOR,document:14,1,D000191
document:8,SHARES_SPONSOR,document:13,1,D000191
document:8,SHARES_SPONSOR,document:225,1,D000191
document:8,SHARES_SPONSOR,document:5,1,D000191
document:8,SHARES_SPONSOR,document:1161,1,D000191
document:8,SHARES_SPONSOR,document:10,1,D000191
document:8,SHARES_SPONSOR,document:233,1,D000191
document:8,SHARES_SPONSOR,document:163,1,D000191
document:8,SHARES_SPONSOR,document:57,1,D000191
document:8,SHARES_SPONSOR,document:162,1,D000191
document:8,SHARES_SPONSOR,document:58,1,D000191
document:8,SHARES_SPONSOR,document:164,1,D000191
document:8,SHARES_SPONSOR,document:56,1,D000191
document:8,SHARES_SPONSOR,document:165,1,D000191
document:223,SHARES_SPONSOR,document:226,1,D000191
document:223,SHARES_SPONSOR,document:228,1,D000191
document:223,SHARES_SPONSOR,document:230,1,D000191
document:223,SHARES_SPONSOR,document:239,1,D000191
document:223,SHARES_SPONSOR,document:232,1,D000191
document:223,SHARES_SPONSOR,document:236,1,D000191
document:223,SHARES_SPONSOR,document:229,1,D000191
document:223,SHARES_SPONSOR,document:17,1,D000191
document:223,SHARES_SPONSOR,document:234,1,D000191
document:223,SHARES_SPONSOR,document:224,1,D000191
document:223,SHARES_SPONSOR,document:237,1,D000191
document:223,SHARES_SPONSOR,document:14,1,D000191
document:223,SHARES_SPONSOR,document:13,1,D000191
document:223,SHARES_SPONSOR,document:225,1,D000191
document:223,SHARES_SPONSOR,document:5,1,D000191
document:223,SHARES_SPONSOR,document:1161,1,D000191
document:223,SHARES_SPONSOR,document:10,1,D000191
document:223,SHARES_SPONSOR,document:233,1,D000191
document:223,SHARES_SPONSOR,document:163,1,D000191
document:223,SHARES_SPONSOR,document:57,1,D000191
document:223,SHARES_SPONSOR,document:162,1,D000191
document:223,SHARES_SPONSOR,document:58,1,D000191
document:223,SHARES_SPONSOR,document:164,1,D000191
document:223,SHARES_SPONSOR,document:56,1,D000191
document:223,SHARES_SPONSOR,document:165,1,D000191
document:226,SHARES_SPONSOR,document:228,1,D000191
document:226,SHARES_SPONSOR,document:230,1,D000191
document:226,SHARES_SPONSOR,document:239,1,D000191
document:226,SHARES_SPONSOR,document:232,1,D000191
document:226,SHARES_SPONSOR,document:236,1,D000191
document:226,SHARES_SPONSOR,document:229,1,D000191
document:226,SHARES_SPONSOR,document:17,1,D000191
document:226,SHARES_SPONSOR,document:234,1,D000191
document:226,SHARES_SPONSOR,document:224,1,D000191
document:226,SHARES_SPONSOR,document:237,1,D000191
document:226,SHARES_SPONSOR,document:14,1,D000191
document:226,SHARES_SPONSOR,document:13,1,D000191
document:226,SHARES_SPONSOR,document:225,1,D000191
document:226,SHARES_SPONSOR,document:5,1,D000191
document:226,SHARES_SPONSOR,document:1161,1,D000191
document:226,SHARES_SPONSOR,document:10,1,D000191
document:226,SHARES_SPONSOR,document:233,1,D000191
document:226,SHARES_SPONSOR,document:163,1,D000191
document:226,SHARES_SPONSOR,document:57,1,D000191
document:226,SHARES_SPONSOR,document:162,1,D000191
document:226,SHARES_SPONSOR,document:58,1,D000191
document:226,SHARES_SPONSOR,document:164,1,D000191
document:226,SHARES_SPONSOR,document:56,1,D000191
document:226,SHARES_SPONSOR,document:165,1,D000191
document:228,SHARES_SPONSOR,document:230,1,D000191
document:228,SHARES_SPONSOR,document:239,1,D000191
document:228,SHARES_SPONSOR,document:232,1,D000191
document:228,SHARES_SPONSOR,document:236,1,D000191
document:228,SHARES_SPONSOR,document:229,1,D000191
document:228,SHARES_SPONSOR,document:17,1,D000191
document:228,SHARES_SPONSOR,document:234,1,D000191
document:228,SHARES_SPONSOR,document:224,1,D000191
document:228,SHARES_SPONSOR,document:237,1,D000191
document:228,SHARES_SPONSOR,document:14,1,D000191
document:228,SHARES_SPONSOR,document:13,1,D000191
document:228,SHARES_SPONSOR,document:225,1,D000191
document:228,SHARES_SPONSOR,document:5,1,D000191
document:228,SHARES_SPONSOR,document:1161,1,D000191
document:228,SHARES_SPONSOR,document:10,1,D000191
document:228,SHARES_SPONSOR,document:233,1,D000191
document:228,SHARES_SPONSOR,document:163,1,D000191
document:228,SHARES_SPONSOR,document:57,1,D000191
document:228,SHARES_SPONSOR,document:162,1,D000191
document:228,SHARES_SPONSOR,document:58,1,D000191
document:228,SHARES_SPONSOR,document:164,1,D000191
document:228,SHARES_SPONSOR,document:56,1,D000191
document:228,SHARES_SPONSOR,document:165,1,D000191
document:230,SHARES_SPONSOR,document:239,1,D000191
document:230,SHARES_SPONSOR,document:232,1,D000191
document:230,SHARES_SPONSOR,document:236,1,D000191
document:230,SHARES_SPONSOR,document:229,1,D000191
document:230,SHARES_SPONSOR,document:17,1,D000191
document:230,SHARES_SPONSOR,document:234,1,D000191
document:230,SHARES_SPONSOR,document:224,1,D000191
document:230,SHARES_SPONSOR,document:237,1,D000191
document:230,SHARES_SPONSOR,document:14,1,D000191
document:230,SHARES_SPONSOR,document:13,1,D000191
document:230,SHARES_SPONSOR,document:225,1,D000191
document:230,SHARES_SPONSOR,document:5,1,D000191
document:230,SHARES_SPONSOR,document:1161,1,D000191
document:230,SHARES_SPONSOR,document:10,1,D000191
document:230,SHARES_SPONSOR,document:233,1,D000191
document:230,SHARES_SPONSOR,document:163,1,D000191
document:230,SHARES_SPONSOR,document:57,1,D000191
document:230,SHARES_SPONSOR,document:162,1,D000191
document:230,SHARES_SPONSOR,document:58,1,D000191
document:230,SHARES_SPONSOR,document:164,1,D000191
document:230,SHARES_SPONSOR,document:56,1,D000191
document:230,SHARES_SPONSOR,document:165,1,D000191
document:239,SHARES_SPONSOR,document:232,1,D000191
document:239,SHARES_SPONSOR,document:236,1,D000191
document:239,SHARES_SPONSOR,document:229,1,D000191
document:239,SHARES_SPONSOR,document:17,1,D000191
document:239,SHARES_SPONSOR,document:234,1,D000191
document:239,SHARES_SPONSOR,document:224,1,D000191
document:239,SHARES_SPONSOR,document:237,1,D000191
document:239,SHARES_SPONSOR,document:14,1,D000191
document:239,SHARES_SPONSOR,document:13,1,D000191
document:239,SHARES_SPONSOR,document:225,1,D000191
document:239,SHARES_SPONSOR,document:5,1,D000191
document:239,SHARES_SPONSOR,document:1161,1,D000191
document:239,SHARES_SPONSOR,document:10,1,D000191
document:239,SHARES_SPONSOR,document:233,1,D000191
document:239,SHARES_SPONSOR,document:163,1,D000191
document:239,SHARES_SPONSOR,document:57,1,D000191
document:239,SHARES_SPONSOR,document:162,1,D000191
document:239,SHARES_SPONSOR,document:58,1,D000191
document:239,SHARES_SPONSOR,document:164,1,D000191
document:239,SHARES_SPONSOR,document:56,1,D000191
document:239,SHARES_SPONSOR,document:165,1,D000191
document:232,SHARES_SPONSOR,document:236,1,D000191
document:232,SHARES_SPONSOR,document:229,1,D000191
document:232,SHARES_SPONSOR,document:17,1,D000191
document:232,SHARES_SPONSOR,document:234,1,D000191
document:232,SHARES_SPONSOR,document:224,1,D000191
document:232,SHARES_SPONSOR,document:237,1,D000191
document:232,SHARES_SPONSOR,document:14,1,D000191
document:232,SHARES_SPONSOR,document:13,1,D000191
document:232,SHARES_SPONSOR,document:225,1,D000191
document:232,SHARES_SPONSOR,document:5,1,D000191
document:232,SHARES_SPONSOR,document:1161,1,D000191
document:232,SHARES_SPONSOR,document:10,1,D000191
document:232,SHARES_SPONSOR,document:233,1,D000191
document:232,SHARES_SPONSOR,document:163,1,D000191
document:232,SHARES_SPONSOR,document:57,1,D000191
document:232,SHARES_SPONSOR,document:162,1,D000191
document:232,SHARES_SPONSOR,document:58,1,D000191
document:232,SHARES_SPONSOR,document:164,1,D000191
document:232,SHARES_SPONSOR,document:56,1,D000191
document:232,SHARES_SPONSOR,document:165,1,D000191
document:236,SHARES_SPONSOR,document:229,1,D000191
document:236,SHARES_SPONSOR,document:17,1,D000191
document:236,SHARES_SPONSOR,document:234,1,D000191
document:236,SHARES_SPONSOR,document:224,1,D000191
document:236,SHARES_SPONSOR,document:237,1,D000191
document:236,SHARES_SPONSOR,document:14,1,D000191
document:236,SHARES_SPONSOR,document:13,1,D000191
document:236,SHARES_SPONSOR,document:225,1,D000191
document:236,SHARES_SPONSOR,document:5,1,D000191
document:236,SHARES_SPONSOR,document:1161,1,D000191
document:236,SHARES_SPONSOR,document:10,1,D000191
document:236,SHARES_SPONSOR,document:233,1,D000191
document:236,SHARES_SPONSOR,document:163,1,D000191
document:236,SHARES_SPONSOR,document:57,1,D000191
document:236,SHARES_SPONSOR,document:162,1,D000191
document:236,SHARES_SPONSOR,document:58,1,D000191
document:236,SHARES_SPONSOR,document:164,1,D000191
document:236,SHARES_SPONSOR,document:56,1,D000191
document:236,SHARES_SPONSOR,document:165,1,D000191
document:229,SHARES_SPONSOR,document:17,1,D000191
document:229,SHARES_SPONSOR,document:234,1,D000191
document:229,SHARES_SPONSOR,document:224,1,D000191
document:229,SHARES_SPONSOR,document:237,1,D000191
document:229,SHARES_SPONSOR,document:14,1,D000191
document:229,SHARES_SPONSOR,document:13,1,D000191
document:229,SHARES_SPONSOR,document:225,1,D000191
document:229,SHARES_SPONSOR,document:5,1,D000191
document:229,SHARES_SPONSOR,document:1161,1,D000191
document:229,SHARES_SPONSOR,document:10,1,D000191
document:229,SHARES_SPONSOR,document:233,1,D000191
document:229,SHARES_SPONSOR,document:163,1,D000191
document:229,SHARES_SPONSOR,document:57,1,D000191
document:229,SHARES_SPONSOR,document:162,1,D000191
document:229,SHARES_SPONSOR,document:58,1,D000191
document:229,SHARES_SPONSOR,document:164,1,D000191
document:229,SHARES_SPONSOR,document:56,1,D000191
document:229,SHARES_SPONSOR,document:165,1,D000191
document:17,SHARES_SPONSOR,document:234,1,D000191
document:17,SHARES_SPONSOR,document:224,1,D000191
document:17,SHARES_SPONSOR,document:237,1,D000191
document:17,SHARES_SPONSOR,document:14,1,D000191
document:17,SHARES_SPONSOR,document:13,1,D000191
document:17,SHARES_SPONSOR,document:225,1,D000191
document:17,SHARES_SPONSOR,document:5,1,D000191
document:17,SHARES_SPONSOR,document:1161,1,D000191
document:17,SHARES_SPONSOR,document:10,1,D000191
document:17,SHARES_SPONSOR,document:233,1,D000191
document:17,SHARES_SPONSOR,document:163,1,D000191
document:17,SHARES_SPONSOR,document:57,1,D000191
document:17,SHARES_SPONSOR,document:162,1,D000191
document:17,SHARES_SPONSOR,document:58,1,D000191
document:17,SHARES_SPONSOR,document:164,1,D000191
document:17,SHARES_SPONSOR,document:56,1,D000191
document:17,SHARES_SPONSOR,document:165,1,D000191
document:234,SHARES_SPONSOR,document:224,1,D000191
document:234,SHARES_SPONSOR,document:237,1,D000191
document:234,SHARES_SPONSOR,document:14,1,D000191
document:234,SHARES_SPONSOR,document:13,1,D000191
document:234,SHARES_SPONSOR,document:225,1,D000191
document:234,SHARES_SPONSOR,document:5,1,D000191
document:234,SHARES_SPONSOR,document:1161,1,D000191
document:234,SHARES_SPONSOR,document:10,1,D000191
document:234,SHARES_SPONSOR,document:233,1,D000191
document:234,SHARES_SPONSOR,document:163,1,D000191
document:234,SHARES_SPONSOR,document:57,1,D000191
document:234,SHARES_SPONSOR,document:162,1,D000191
document:234,SHARES_SPONSOR,document:58,1,D000191
document:234,SHARES_SPONSOR,document:164,1,D000191
document:234,SHARES_SPONSOR,document:56,1,D000191
document:234,SHARES_SPONSOR,document:165,1,D000191
document:224,SHARES_SPONSOR,document:237,1,D000191
document:224,SHARES_SPONSOR,document:14,1,D000191
document:224,SHARES_SPONSOR,document:13,1,D000191
document:224,SHARES_SPONSOR,document:225,1,D000191
document:224,SHARES_SPONSOR,document:5,1,D000191
document:224,SHARES_SPONSOR,document:1161,1,D000191
document:224,SHARES_SPONSOR,document:10,1,D000191
document:224,SHARES_SPONSOR,document:233,1,D000191
document:224,SHARES_SPONSOR,document:163,1,D000191
document:224,SHARES_SPONSOR,document:57,1,D000191
document:224,SHARES_SPONSOR,document:162,1,D000191
document:224,SHARES_SPONSOR,document:58,1,D000191
document:224,SHARES_SPONSOR,document:164,1,D000191
document:224,SHARES_SPONSOR,document:56,1,D000191
document:224,SHARES_SPONSOR,document:165,1,D000191
document:237,SHARES_SPONSOR,document:14,1,D000191
document:237,SHARES_SPONSOR,document:13,1,D000191
document:237,SHARES_SPONSOR,document:225,1,D000191
document:237,SHARES_SPONSOR,document:5,1,D000191
document:237,SHARES_SPONSOR,document:1161,1,D000191
document:237,SHARES_SPONSOR,document:10,1,D000191
document:237,SHARES_SPONSOR,document:233,1,D000191
document:237,SHARES_SPONSOR,document:163,1,D000191
document:237,SHARES_SPONSOR,document:57,1,D000191
document:237,SHARES_SPONSOR,document:162,1,D000191
document:237,SHARES_SPONSOR,document:58,1,D000191
document:237,SHARES_SPONSOR,document:164,1,D000191
document:237,SHARES_SPONSOR,document:56,1,D000191
document:237,SHARES_SPONSOR,document:165,1,D000191
document:14,SHARES_SPONSOR,document:13,1,D000191
document:14,SHARES_SPONSOR,document:225,1,D000191
document:14,SHARES_SPONSOR,document:5,1,D000191
document:14,SHARES_SPONSOR,document:1161,1,D000191
document:14,SHARES_SPONSOR,document:10,1,D000191
document:14,SHARES_SPONSOR,document:233,1,D000191
document:14,SHARES_SPONSOR,document:163,1,D000191
document:14,SHARES_SPONSOR,document:57,1,D000191
document:14,SHARES_SPONSOR,document:162,1,D000191
document:14,SHARES_SPONSOR,document:58,1,D000191
document:14,SHARES_SPONSOR,document:164,1,D000191
document:14,SHARES_SPONSOR,document:56,1,D000191
document:14,SHARES_SPONSOR,document:165,1,D000191
document:13,SHARES_SPONSOR,document:225,1,D000191
document:13,SHARES_SPONSOR,document:5,1,D000191
document:13,SHARES_SPONSOR,document:1161,1,D000191
document:13,SHARES_SPONSOR,document:10,1,D000191
document:13,SHARES_SPONSOR,document:233,1,D000191
document:13,SHARES_SPONSOR,document:163,1,D000191
document:13,SHARES_SPONSOR,document:57,1,D000191
document:13,SHARES_SPONSOR,document:162,1,D000191
document:13,SHARES_SPONSOR,document:58,1,D000191
document:13,SHARES_SPONSOR,document:164,1,D000191
document:13,SHARES_SPONSOR,document:56,1,D000191
document:13,SHARES_SPONSOR,document:165,1,D000191
document:225,SHARES_SPONSOR,document:5,1,D000191
document:225,SHARES_SPONSOR,document:1161,1,D000191
document:225,SHARES_SPONSOR,document:10,1,D000191
document:225,SHARES_SPONSOR,document:233,1,D000191
